2016-02-22 07:56:24,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),MCP_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure 1 (psi),Pressure 2 (psi),Pressure 3 (psi),Rate 1 (bpm),Rate 2 (bpm),Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Slurry Tub Level (%),Mixing Stage,Stage Reset,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Event Code,EC+001,Event Marker,STP (psi),Slurry Density (ppg),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal),Add 3 Rate (gpm),Add 3 Ratio (gpt),Add 3 Stage Total (gal),Add 3 Total (gal),Add 4 Rate (gpm),Add 4 Ratio (gpt),Add 4 Stage Total (gal),Add 4 Total (gal)
2016-02-22 07:57:04,0.7,0.7,0,0.7,0.7,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:06,0.7,0.7,0,0.7,0.7,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:08,0.7,0.7,0,0.7,0.7,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:10,0.8,0.8,0,0.8,0.8,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:12,0.8,0.8,0,0.8,0.8,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:14,0.8,0.8,0,0.8,0.8,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:16,0.9,0.9,0,0.9,0.9,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:18,0.9,0.9,0,0.9,0.9,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:20,0.9,0.9,0,0.9,0.9,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:22,1.0,1.0,0,1.0,1.0,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:24,1.0,1.0,0,1.0,1.0,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:26,1.0,1.0,0,1.0,1.0,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:28,1.1,1.1,0,1.1,1.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:30,1.1,1.1,0,1.1,1.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:32,1.1,1.1,0,1.1,1.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:34,1.2,1.2,0,1.2,1.2,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:36,1.2,1.2,0,1.2,1.2,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:38,1.2,1.2,0,1.2,1.2,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:40,1.3,1.3,0,1.3,1.3,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:42,1.3,1.3,0,1.3,1.3,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:44,1.3,1.3,0,1.3,1.3,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:46,1.4,1.4,0,1.4,1.4,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:48,1.4,1.4,0,1.4,1.4,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:50,1.4,1.4,0,1.4,1.4,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:52,1.5,1.5,0,1.5,1.5,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:54,1.5,1.5,0,1.5,1.5,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:56,1.5,1.5,0,1.5,1.5,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:57:58,1.6,1.6,0,1.6,1.6,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:00,1.6,1.6,0,1.6,1.6,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:02,1.6,1.6,0,1.6,1.6,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:04,1.7,1.7,0,1.7,1.7,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:06,1.7,1.7,0,1.7,1.7,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:08,1.7,1.7,0,1.7,1.7,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:10,1.8,1.8,0,1.8,1.8,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:12,1.8,1.8,0,1.8,1.8,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:14,1.8,1.8,0,1.8,1.8,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:16,1.9,1.9,0,1.9,1.9,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:18,1.9,1.9,0,1.9,1.9,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:20,1.9,1.9,0,1.9,1.9,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:22,2.0,2.0,0,2.0,2.0,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:24,2.0,2.0,0,2.0,2.0,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:26,2.0,2.0,0,2.0,2.0,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:28,2.1,2.1,0,2.1,2.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:30,2.1,2.1,0,2.1,2.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:32,2.1,2.1,0,2.1,2.1,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:34,2.2,2.2,0,2.2,2.2,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,27,-14,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:36,2.2,2.2,0,2.2,2.2,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:38,2.2,2.2,0,2.2,2.2,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:40,2.3,2.3,0,2.3,2.3,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:42,2.3,2.3,0,2.3,2.3,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:44,2.3,2.3,0,2.3,2.3,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:46,2.4,2.4,0,2.4,2.4,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:48,2.4,2.4,0,2.4,2.4,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:50,2.4,2.4,0,2.4,2.4,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:52,2.5,2.5,0,2.5,2.5,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:54,2.5,2.5,0,2.5,2.5,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:56,2.5,2.5,0,2.5,2.5,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:58:58,2.6,2.6,0,2.6,2.6,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:59:00,2.6,2.6,0,2.6,2.6,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:59:02,2.6,2.6,0,2.6,2.6,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:59:04,2.7,2.7,0,2.7,2.7,30.0,100.0,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22 07:59:06,2.7,2.7,0,2.7,2.7,30.0,99.9,0.0,0.0,0.0,8.2,8.4,0.0,0.0,28,-13,-4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.2,-25,-1,-0.999,-24.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
